Gene_ID	par_rep1	par_rep2	per_rep1	per_rep2	per_rep3
ENSG00000133328.3	635	591	317	343	281
ENSG00000176485.6	7425	7298	17553	20593	15646
ENSG00000203520.3	0	0	7	7	2
ENSG00000184743.8	17567	17968	14317	15004	14542
ENSG00000270269.1	2	2	4	3	5
ENSG00000256789.1	3	3	2	7	3
ENSG00000133318.9	39661	40729	48483	51551	47875
ENSG00000271100.1	2	1	0	4	2
ENSG00000188070.8	4346	4507	4660	5657	6211
ENSG00000255651.2	38	31	64	64	58
ENSG00000264519.1	0	1	0	0	0
ENSG00000168005.4	8338	7887	5440	6249	6045
ENSG00000256280.1	4	6	9	6	12
ENSG00000072518.16	30843	29064	20712	21943	22198
ENSG00000202089.1	0	0	3	1	0
ENSG00000167771.5	1034	924	245	276	256
ENSG00000110583.8	9081	9408	9261	9697	10259
ENSG00000207200.1	17	23	23	30	34
ENSG00000176340.3	25501	24219	10253	10987	10175
ENSG00000256100.1	0	0	0	0	0
ENSG00000167770.7	32192	30006	20554	22519	20805
ENSG00000133315.6	7098	6538	8793	10084	9073
ENSG00000256824.1	14	24	9	7	11
ENSG00000256481.1	13	14	9	6	10
ENSG00000126500.3	242	263	192	203	173
ENSG00000256341.1	0	3	3	1	1
ENSG00000168439.12	73235	72706	36542	35389	36133
ENSG00000149781.8	266	193	130	120	176
ENSG00000149743.9	5499	5514	4601	5194	5345
ENSG00000149761.4	3107	2778	2762	3261	2966
ENSG00000256116.1	8	7	16	12	13
ENSG00000110011.9	3849	3658	3405	3864	3592
ENSG00000173511.5	7921	7668	9189	10370	10814
ENSG00000173486.8	8390	7893	4932	5413	5574
ENSG00000173457.6	19252	18955	10400	10474	9467
ENSG00000256940.1	146	148	78	57	63
ENSG00000257086.1	134	123	183	189	170
ENSG00000149782.7	17622	16460	13427	14064	14926
ENSG00000002330.9	3844	3809	2030	2238	1993
ENSG00000173264.9	7493	7255	4883	5337	5419
ENSG00000182450.8	1	0	1	0	1
ENSG00000257069.1	0	0	2	1	2
ENSG00000207024.1	1	0	0	0	1
ENSG00000219435.3	0	0	4	4	4
ENSG00000173153.9	9945	9416	6096	7530	7212
ENSG00000173113.2	21755	20937	12847	13203	12355
ENSG00000126432.9	38605	36083	22534	23575	21293
ENSG00000236935.1	1	9	5	5	3
ENSG00000168071.17	132	107	111	104	98
ENSG00000162302.8	12365	11820	9364	10563	9746
ENSG00000221273.1	0	0	1	1	0
ENSG00000231680.1	1	0	0	0	0
ENSG00000231492.2	0	0	0	0	0
ENSG00000181908.4	13	14	45	30	33
ENSG00000232500.1	0	0	0	0	0
ENSG00000237363.1	0	0	0	0	0
ENSG00000168065.11	2	4	5	7	3
ENSG00000197891.7	0	0	0	0	0
ENSG00000110076.14	13	17	4	7	6
ENSG00000237410.1	0	0	0	0	0
ENSG00000068831.14	79	61	14	11	8
ENSG00000068976.9	332	272	60	98	99
ENSG00000168066.16	52056	50659	44697	48219	47312
ENSG00000269038.1	78	82	98	144	124
ENSG00000269290.1	105	103	259	250	335
ENSG00000168067.7	8257	7783	3973	4420	4189
ENSG00000133895.10	16369	15754	17173	18876	19027
ENSG00000171219.8	19305	18189	20312	25009	23334
ENSG00000110047.13	20499	19045	11626	14111	15124
ENSG00000230835.1	3	1	2	0	1
ENSG00000203400.3	1	2	2	1	6
ENSG00000267804.1	6	8	5	13	17
ENSG00000207648.1	0	1	0	1	3
ENSG00000229719.2	0	3	2	1	6
ENSG00000110046.8	14570	13727	15569	18429	18299
ENSG00000068971.9	2685	2490	2031	2142	2482
ENSG00000149735.2	0	0	3	2	3
ENSG00000168070.7	4	1	2	3	4
ENSG00000168062.5	20	16	37	25	21
ENSG00000213465.3	4848	4467	3070	3321	3051
ENSG00000273003.1	0	0	0	0	1
ENSG00000270775.1	8	3	13	14	13
ENSG00000110025.8	341	367	693	750	810
ENSG00000168061.9	5331	4930	1944	2248	2036
ENSG00000168060.10	22	24	2	12	8
ENSG00000266123.1	0	0	0	0	0
ENSG00000146670.5	21092	21223	2411	2461	2484
ENSG00000162300.7	1660	1430	1127	1246	1133
ENSG00000187066.4	265	229	310	362	402
ENSG00000149823.3	17625	16806	21066	25482	22827
ENSG00000254501.1	25	26	30	20	17
ENSG00000149809.10	17245	15969	14029	13839	13640
ENSG00000174276.5	3381	3215	2362	2780	2363
ENSG00000255173.1	0	0	0	0	0
ENSG00000149806.6	28051	26708	21263	23682	19811
ENSG00000162298.12	28833	28118	20463	23891	25314
ENSG00000149792.4	32157	31973	19745	20619	19332
ENSG00000254455.1	22	32	111	123	123
ENSG00000222477.1	9	11	69	51	70
ENSG00000255058.1	31	32	65	52	58
ENSG00000204710.2	6	10	3	5	7
ENSG00000255200.1	50	31	180	170	186
ENSG00000249251.1	0	0	0	0	0
ENSG00000254614.1	125	180	326	357	303
ENSG00000014216.11	43674	40919	37504	40982	38591
ENSG00000197847.8	179	184	497	557	627
ENSG00000014138.4	9051	9448	2456	2740	2567
ENSG00000149798.3	2563	2368	763	899	822
ENSG00000133884.5	16388	16433	15221	16647	16510
ENSG00000173825.6	485	470	343	388	302
ENSG00000255478.1	1	3	9	2	2
ENSG00000162241.8	2521	2351	2540	3048	2785
ENSG00000126391.9	7271	7022	7158	7842	8189
ENSG00000245532.4	175161	132686	205550	206125	180867
ENSG00000173727.7	8	3	3	4	2
ENSG00000251562.3	388732	360866	621419	667494	603964
ENSG00000270117.1	0	0	0	0	0
ENSG00000270526.1	0	0	0	1	0
ENSG00000142186.12	27711	26836	14941	16270	15770
ENSG00000168056.10	7283	6820	14214	16361	16750
ENSG00000260233.2	160	159	293	272	241
ENSG00000173465.3	4491	4193	2759	3119	2810
ENSG00000176973.7	951	865	849	900	912
ENSG00000173442.7	882	855	1015	1095	1090
ENSG00000269018.1	0	0	0	1	0
ENSG00000173338.8	15	12	7	14	11
ENSG00000173327.3	10272	9430	8653	10086	9726
ENSG00000197136.4	18743	18115	20824	24733	22665
ENSG00000266041.1	8	3	4	11	5
ENSG00000213445.4	47	31	51	46	58
ENSG00000265874.1	2	0	2	4	2
ENSG00000173039.14	15220	14603	14925	16236	16227
ENSG00000239356.2	0	0	0	0	0
ENSG00000172977.8	6098	6034	6149	6570	6039
ENSG00000172922.4	5071	5013	3584	4091	3909
ENSG00000214659.4	1	0	2	4	2
ENSG00000255557.1	1	2	1	4	1
ENSG00000254470.2	752	788	1152	1253	1142
ENSG00000175827.2	0	0	0	0	0
ENSG00000172818.5	1294	1261	1417	1823	1733
ENSG00000255120.1	22	17	32	57	49
ENSG00000255404.1	0	0	0	0	0
ENSG00000172757.8	143802	138367	67114	70252	63062
ENSG00000172803.13	303	305	249	260	205
ENSG00000172732.7	4465	4247	3798	4035	4371
ENSG00000172638.8	110	89	235	242	278
ENSG00000172543.3	13	15	15	10	6
ENSG00000172500.8	10269	10051	8038	8551	7758
ENSG00000175602.2	4731	4632	2866	2964	2706
ENSG00000175592.4	76	41	11	11	10
ENSG00000175573.6	3621	3307	4933	6044	5627
ENSG00000175550.3	11299	10934	5204	5282	5013
ENSG00000175513.5	0	1	0	1	0
ENSG00000175467.10	13318	12578	9637	10584	10341
ENSG00000254867.1	16	8	8	12	22
ENSG00000175376.4	7199	7278	5211	5815	5548
ENSG00000175334.3	14296	13702	7729	8188	7397
ENSG00000175315.2	6	5	9	4	5
ENSG00000175294.5	0	0	1	0	0
ENSG00000175229.6	0	1	0	0	0
ENSG00000087365.10	35913	36285	24474	26458	24223
ENSG00000238752.1	0	0	0	0	0
ENSG00000255038.1	6	0	5	8	9
ENSG00000175115.7	14039	13477	15855	17462	15852
ENSG00000238763.1	0	1	1	0	0
ENSG00000255320.1	114	98	85	93	96
ENSG00000174996.7	6458	6147	3579	4065	4299
ENSG00000254461.1	92	132	101	102	123
ENSG00000254855.1	5	7	4	5	4
ENSG00000254762.1	1	0	0	1	0
ENSG00000174903.10	30782	29132	15142	16446	14559
ENSG00000245156.1	141	140	158	189	166
ENSG00000254452.1	0	0	0	0	0
ENSG00000174871.6	1202	1159	164	138	143
ENSG00000174851.10	11304	10903	5369	5526	5435
ENSG00000179292.4	28	32	19	16	17
ENSG00000254458.1	0	1	0	0	0
ENSG00000174807.3	3	3	1	0	0
ENSG00000174791.6	1196	1138	1142	1376	1424
ENSG00000254756.1	22	19	10	16	22
ENSG00000174744.9	9944	9723	6451	7019	6739
ENSG00000174684.6	1668	1566	1208	1466	1321
ENSG00000255468.2	256	242	229	230	226
ENSG00000174669.7	9266	9113	5235	5770	5998
ENSG00000254736.1	0	0	0	0	0
ENSG00000202317.1	0	0	0	0	0
ENSG00000254510.1	6	6	11	11	3
ENSG00000174576.4	1	4	3	5	5
ENSG00000201733.1	0	1	0	1	1
ENSG00000174547.9	6827	6736	4427	4581	4320
ENSG00000254596.1	0	0	3	0	0
ENSG00000174516.10	1600	1593	1423	1620	1616
ENSG00000255517.2	194	213	231	330	246
ENSG00000254986.3	17834	17135	10177	10453	9669
ENSG00000256349.1	0	0	0	0	0
ENSG00000174483.15	214	247	490	603	580
ENSG00000174165.3	3209	2986	2495	2944	2631
ENSG00000269990.1	1381	1446	1828	1947	1891
ENSG00000248746.1	4	2	9	11	6
ENSG00000250105.1	0	1	0	1	0
ENSG00000174080.6	650	614	1913	2120	1982
ENSG00000182791.3	163	160	230	268	267
ENSG00000173992.4	2704	2601	2836	3081	3119
ENSG00000199325.1	10	11	22	31	29
ENSG00000239306.4	9686	9539	5236	5830	6567
ENSG00000173933.15	1420	1221	1464	1555	1402
ENSG00000248643.5	8	8	9	1	10
ENSG00000173914.7	2824	2845	3005	3145	2938
ENSG00000258297.1	2670	2498	4387	4880	4043
ENSG00000173898.7	11153	11085	5846	6828	6041
ENSG00000239553.2	10	9	7	6	6
ENSG00000173715.11	5608	5561	3719	3949	3679
ENSG00000213409.4	18	22	13	21	13
ENSG00000254984.1	2	8	2	4	2
ENSG00000173653.3	4283	4090	3318	3467	3713
ENSG00000173599.9	4488	4318	1594	1764	1621
ENSG00000173621.8	2274	2158	2090	2482	2435
ENSG00000239099.1	0	0	0	1	0
ENSG00000266423.1	0	1	0	0	0
ENSG00000173237.4	0	1	1	2	7
ENSG00000252709.1	0	0	0	0	0
ENSG00000173227.9	4664	4256	3060	3558	3361
ENSG00000173156.2	5029	4761	3657	4073	3570
ENSG00000173120.10	46060	47170	51765	55358	50395
ENSG00000179038.7	9	6	11	20	9
ENSG00000238892.1	0	0	2	2	2
ENSG00000173020.6	26358	25726	13830	15067	15589
ENSG00000172932.10	7581	7672	5741	6423	6643
ENSG00000172830.8	20297	20034	21025	23897	22622
ENSG00000175482.4	1036	964	1635	1769	1676
ENSG00000256514.1	0	0	0	0	0
ENSG00000201684.1	20	23	51	39	67
ENSG00000175505.9	531	541	827	937	985
ENSG00000172613.3	6126	5867	6530	7303	7748
ENSG00000253024.1	10	7	6	13	13
ENSG00000172531.10	40117	38783	20215	21318	19656
ENSG00000175463.7	310	272	976	1142	940
ENSG00000172508.6	235	212	517	588	532
ENSG00000175634.10	11890	11328	6040	6562	5911
ENSG00000255949.1	0	0	0	0	0
ENSG00000213402.2	97	104	96	114	113
ENSG00000172725.9	34806	31871	22936	25463	23361
ENSG00000175514.2	0	1	0	0	0
ENSG00000175544.9	2	3	5	7	5
ENSG00000269913.1	3	1	4	1	0
ENSG00000270169.1	3	2	10	11	15
ENSG00000172663.4	4900	4666	5781	6816	6344
ENSG00000110711.5	6520	6008	4652	5286	4896
ENSG00000110697.8	4564	3973	4173	4826	4811
ENSG00000167797.3	7758	7320	4307	4904	5059
ENSG00000167791.7	0	0	0	0	0
ENSG00000244152.2	0	0	1	0	0
ENSG00000084207.11	5	4	3	8	6
ENSG00000184224.3	9	7	11	12	9
ENSG00000255119.1	3	2	4	5	2
ENSG00000167792.7	31764	30036	25818	29247	28276
ENSG00000231793.4	35	34	28	35	46
ENSG00000255318.1	15	23	15	11	17
ENSG00000167799.5	2653	2383	596	679	662
ENSG00000167800.9	127	121	10	9	14
ENSG00000132744.3	98	99	12	26	14
ENSG00000227834.1	1	1	1	1	0
ENSG00000132746.10	72849	70200	33910	34342	31642
ENSG00000239559.2	34	37	26	31	27
ENSG00000184795.9	0	2	2	1	1
ENSG00000235855.3	0	0	0	0	0
ENSG00000266451.1	0	0	0	0	0
ENSG00000254447.1	0	0	0	0	1
ENSG00000254883.1	0	0	0	0	0
ENSG00000255147.1	1	0	1	0	1
ENSG00000227620.4	13	11	11	13	14
ENSG00000160172.6	1238	1256	1088	1153	1186
ENSG00000254792.1	0	0	0	0	0
ENSG00000251637.2	12	12	1	4	2
ENSG00000206587.1	1	1	0	0	1
ENSG00000243672.1	3	1	5	5	3
ENSG00000221553.1	0	0	0	0	0
ENSG00000254610.1	2	1	0	1	0
ENSG00000254850.2	0	0	0	0	0
ENSG00000255230.1	0	0	0	0	1
ENSG00000255554.1	0	0	0	1	1
ENSG00000110057.3	5515	5145	4082	4781	4496
ENSG00000006534.11	4291	3983	7844	10347	8951
ENSG00000255306.1	73	83	250	254	267
ENSG00000110717.6	22915	21585	11343	12486	11419
ENSG00000266737.1	0	0	0	0	0
ENSG00000110719.5	9525	9152	7079	8092	7962
ENSG00000255031.1	85	87	103	117	135
ENSG00000110721.7	8578	8646	7391	8486	8785
ENSG00000255236.2	22	13	49	70	69
ENSG00000110066.10	20231	22161	19871	22471	20521
ENSG00000171067.6	8593	8521	4227	4677	4765
ENSG00000162337.7	17962	16719	18402	20750	20361
ENSG00000110075.10	30007	31042	27920	30535	27911
ENSG00000254856.1	22	11	25	29	26
ENSG00000222339.1	2	4	2	3	1
ENSG00000212093.1	3	0	0	0	0
ENSG00000260808.1	60	54	45	58	67
ENSG00000266854.1	0	1	2	1	0
ENSG00000069482.6	107	107	17	24	17
ENSG00000132749.6	3540	3784	2910	3278	3175
ENSG00000110090.8	43759	45126	29950	30568	28505
ENSG00000250508.1	31	45	84	114	106
ENSG00000197345.8	6074	6326	4241	4397	3891
ENSG00000132740.4	4989	5039	3358	3836	3572
ENSG00000255741.1	73	54	83	83	61
ENSG00000172938.3	18	11	107	149	106
ENSG00000261625.1	2	3	22	18	24
ENSG00000261276.1	0	0	0	0	0
ENSG00000172935.8	6	3	47	33	32
ENSG00000256508.2	2	3	5	9	3
ENSG00000162341.11	3342	3536	2873	3154	3031
ENSG00000265539.1	2	15	6	10	6
ENSG00000260895.1	12	7	38	38	52
ENSG00000261070.1	1	2	15	11	9
ENSG00000259799.1	29	35	136	150	163
ENSG00000172927.3	138	129	12	11	10
ENSG00000213275.2	0	1	1	1	1
ENSG00000260877.1	43	28	53	46	49
ENSG00000259854.1	0	0	0	1	0
ENSG00000255980.1	3	1	4	3	0
ENSG00000255606.1	1	1	2	0	1
ENSG00000261347.1	2	0	0	0	0
ENSG00000255774.1	1121	1223	572	560	665
ENSG00000110092.3	57446	56421	25457	26632	29668
ENSG00000149716.8	5131	5587	7221	8330	7584
ENSG00000162344.3	1	0	0	0	0
ENSG00000256441.1	0	0	0	2	0
ENSG00000268351.1	0	0	0	0	0
ENSG00000075388.2	0	0	0	0	0
ENSG00000186895.2	0	0	0	0	0
ENSG00000255191.1	0	0	0	0	0
ENSG00000254605.1	2	1	1	0	1
ENSG00000248844.2	5	7	0	0	0
ENSG00000254417.1	4	6	0	0	6
ENSG00000202070.1	0	0	0	0	0
ENSG00000131620.13	28869	29352	7652	8420	7745
ENSG00000255143.1	3	2	3	1	1
ENSG00000254902.1	0	0	0	0	0
ENSG00000168040.4	2082	2032	1868	2076	1808
ENSG00000254721.1	0	0	0	0	0
ENSG00000131626.11	14463	14612	13689	15719	15041
ENSG00000255329.1	2	2	1	1	2
ENSG00000254604.1	43	60	56	65	71
ENSG00000221333.1	0	2	0	2	0
ENSG00000254484.1	9	4	1	11	8
ENSG00000255539.1	0	0	2	3	1
ENSG00000254495.1	6	7	7	7	9
ENSG00000246889.2	202	190	222	291	253
ENSG00000085733.11	55439	53297	48099	52092	50053
ENSG00000162105.12	18982	19256	17208	20070	17063
ENSG00000227726.1	98	133	114	162	106
ENSG00000226627.1	107	110	125	139	161
ENSG00000236262.1	16	19	5	4	5
ENSG00000207196.1	4	0	4	4	5
ENSG00000171671.6	7	6	6	5	2
ENSG00000263744.1	0	0	0	0	0
ENSG00000172900.7	3	3	3	2	3
ENSG00000172893.11	24929	23652	6320	5914	5416
ENSG00000254682.1	254	264	257	246	197
ENSG00000172890.7	7316	6882	8333	9757	8550
ENSG00000254924.2	3	2	9	8	6
ENSG00000244411.2	4	7	21	21	24
ENSG00000241233.1	8	7	37	31	33
ENSG00000254997.2	25	16	81	77	67
ENSG00000204572.5	9	17	110	129	133
ENSG00000248903.1	1	2	12	6	10
ENSG00000249387.1	0	0	0	0	0
ENSG00000204571.4	0	0	1	2	3
ENSG00000187811.3	1	0	4	2	5
ENSG00000184055.4	0	1	16	16	18
ENSG00000255562.2	1	2	7	8	11
ENSG00000255261.1	0	0	0	0	1
ENSG00000255415.1	0	0	0	0	0
ENSG00000221458.1	0	0	0	0	0
ENSG00000239481.1	1	2	1	3	4
ENSG00000254805.1	2	0	0	1	1
ENSG00000254972.1	0	0	0	0	0
ENSG00000223235.1	0	0	0	0	0
ENSG00000255319.1	0	0	4	1	2
ENSG00000158483.11	927	931	424	426	383
ENSG00000248671.3	18	20	31	29	26
ENSG00000254978.2	41	23	18	41	20
ENSG00000264091.1	16	9	15	11	12
ENSG00000214534.4	9	12	20	19	21
ENSG00000184276.2	1	0	0	0	0
ENSG00000252902.1	0	0	0	0	0
ENSG00000255157.1	0	1	0	0	0
ENSG00000254469.3	62	58	91	118	93
ENSG00000225805.3	2	7	8	16	6
ENSG00000228915.3	15	16	17	16	19
ENSG00000254593.1	1	8	7	4	3
ENSG00000266859.1	0	0	0	1	0
ENSG00000137522.13	1462	1444	1243	1260	1293
ENSG00000255296.1	1	0	0	3	1
ENSG00000137496.13	278	255	229	282	260
ENSG00000137497.13	18511	18015	34989	39970	37203
ENSG00000251143.1	27	35	139	151	112
ENSG00000206783.1	0	0	0	0	0
ENSG00000263742.1	0	0	0	0	1
ENSG00000212089.1	0	0	0	1	0
ENSG00000184154.8	1900	1910	1840	2032	1819
ENSG00000149357.5	18217	17740	15650	16366	15378
ENSG00000238768.1	2	1	5	4	7
ENSG00000110200.4	1897	1884	902	1052	819
ENSG00000110203.4	4	3	3	7	2
ENSG00000257075.1	0	0	0	1	3
ENSG00000256518.2	1	0	1	2	3
ENSG00000204971.3	0	0	0	0	0
ENSG00000255860.2	1	0	0	0	0
ENSG00000110195.7	188	166	47	61	42
ENSG00000165457.9	1	1	0	0	1
ENSG00000165458.9	40180	38519	36749	40604	41368
ENSG00000165462.5	1	1	2	4	1
ENSG00000228286.2	1	2	3	3	3
ENSG00000213365.3	10	8	29	23	28
ENSG00000162129.8	6064	6177	2941	2985	2570
ENSG00000255843.1	40	33	28	26	14
ENSG00000256739.1	1	4	1	2	1
ENSG00000255672.1	1	0	2	1	3
ENSG00000256403.1	0	0	2	0	0
ENSG00000237408.1	0	0	0	0	0
ENSG00000238048.1	3	0	1	0	0
ENSG00000227467.3	8	12	19	24	13
ENSG00000186642.11	278	269	585	620	604
ENSG00000256633.1	1	2	3	7	2
ENSG00000272036.1	0	0	0	0	0
ENSG00000251919.1	0	0	0	0	1
ENSG00000255808.1	11	6	8	17	11
ENSG00000186635.10	11080	10684	18760	20804	19705
ENSG00000256007.1	1	0	0	0	0
ENSG00000245148.2	58	42	90	74	93
ENSG00000244134.1	7	6	14	10	14
ENSG00000214530.3	73433	70092	39706	40835	38085
ENSG00000202522.1	61	54	109	108	73
ENSG00000265064.1	7	6	2	9	11
ENSG00000168010.6	4052	3805	6354	7152	7110
ENSG00000137478.10	3026	3009	2574	2751	2625
ENSG00000206638.1	0	0	0	0	0
ENSG00000234751.1	9	8	12	13	6
ENSG00000256568.1	0	0	0	0	0
ENSG00000215841.3	33	29	25	37	22
ENSG00000175591.7	8281	8077	2718	2722	2343
ENSG00000260401.1	6742	6445	3011	2808	3023
ENSG00000256347.1	14	13	1	9	6
ENSG00000171631.10	1298	1326	171	100	162
ENSG00000257038.1	71	56	81	88	70
ENSG00000110237.3	19727	19260	24825	29606	26926
ENSG00000266866.1	2	2	1	4	1
ENSG00000054967.8	3215	2933	501	540	468
ENSG00000256928.1	0	0	0	0	0
ENSG00000054965.6	22865	23180	24029	25327	22685
ENSG00000256448.1	17	16	6	4	6
ENSG00000255786.1	0	0	1	0	0
ENSG00000256148.1	154	157	223	283	249
ENSG00000231726.2	2	6	2	4	0
ENSG00000270323.1	1	2	0	0	0
ENSG00000021300.9	26	12	15	13	7
ENSG00000252732.1	0	0	0	1	0
ENSG00000175582.15	39728	40221	37936	39291	36226
ENSG00000255928.1	1	0	9	8	2
ENSG00000256034.1	0	0	0	0	0
ENSG00000175581.9	10150	10009	6093	5959	5779
ENSG00000199975.1	7	11	4	7	14
ENSG00000256681.1	5	6	4	7	5
ENSG00000181924.6	15305	15104	9629	10038	9333
ENSG00000175575.8	8939	9033	6969	7157	7078
ENSG00000256898.1	19	50	43	43	22
ENSG00000256360.1	83	70	98	95	128
ENSG00000187726.4	389	308	225	235	240
ENSG00000255847.1	8	12	22	26	21
ENSG00000175567.4	102399	97377	46111	49182	45891
ENSG00000256189.1	5	2	7	9	6
ENSG00000256723.1	3	3	5	6	2
ENSG00000175564.8	168	146	222	271	357
ENSG00000168014.12	5870	6178	5836	6073	5283
ENSG00000256098.1	0	0	0	0	0
ENSG00000214517.4	10134	9942	8029	8237	8131
ENSG00000200649.1	1	2	1	2	0
ENSG00000149380.7	78	71	38	56	67
ENSG00000206913.1	22	18	14	25	15
ENSG00000246211.2	1	2	0	0	0
ENSG00000165434.6	3221	3131	9001	12731	10837
ENSG00000212961.4	8	6	13	9	9
ENSG00000254631.1	1	2	6	11	11
ENSG00000264402.1	0	0	0	0	0
ENSG00000255440.1	1	0	3	9	5
ENSG00000175538.6	0	2	0	0	0
ENSG00000254928.1	0	0	0	0	0
ENSG00000255444.1	0	1	0	1	0
ENSG00000254974.1	7	4	10	7	10
ENSG00000175536.6	246	241	134	118	120
ENSG00000254837.1	475	503	589	663	693
ENSG00000077514.4	5803	6080	2853	3172	3047
ENSG00000254500.1	2	6	1	0	2
ENSG00000223202.1	0	1	0	0	0
ENSG00000054938.11	9	9	8	2	5
ENSG00000185162.2	6	1	0	3	2
ENSG00000212277.1	0	0	0	0	0
ENSG00000265902.1	0	0	0	0	0
ENSG00000241097.2	0	1	0	1	1
ENSG00000227615.1	116	102	117	155	109
ENSG00000166439.5	4885	5410	4930	5645	4018
ENSG00000264095.1	2	2	0	0	0
ENSG00000166435.11	1780	1995	1594	1695	1539
ENSG00000242999.2	14	7	11	13	8
ENSG00000241170.2	107	126	154	144	149
ENSG00000265344.1	1	0	1	0	0
ENSG00000118363.7	4542	4509	3361	3555	3286
ENSG00000200152.1	53	59	30	47	33
ENSG00000162139.5	2395	2739	1891	2108	1753
ENSG00000234611.1	1	0	0	0	0
ENSG00000213333.3	10	2	5	2	1
ENSG00000171561.3	0	1	2	0	0
ENSG00000255395.1	0	0	0	0	0
ENSG00000137491.10	6	1	0	2	1
ENSG00000254475.1	0	0	0	0	0
ENSG00000255136.2	0	0	0	0	0
ENSG00000255460.1	0	0	0	0	0
ENSG00000261594.3	7	11	5	4	3
ENSG00000254429.1	1865	1671	1844	1810	1995
ENSG00000137486.12	11931	11801	9959	10366	9195
ENSG00000254963.1	0	0	0	0	0
ENSG00000199090.1	1	3	0	2	5
ENSG00000149273.10	180802	173771	182115	198993	184347
ENSG00000206941.1	4	5	0	2	2
ENSG00000207445.1	65	75	46	39	47
ENSG00000149243.11	1660	1645	2502	2720	2607
ENSG00000158555.10	1054	945	994	1129	1195
ENSG00000254460.1	0	4	1	1	3
ENSG00000149257.9	11738	10713	7071	7998	7688
ENSG00000255326.1	2	0	0	1	0
ENSG00000171533.7	123	107	194	194	212
ENSG00000255434.1	0	0	0	5	2
ENSG00000254630.1	1	0	1	0	0
ENSG00000255280.1	0	0	0	1	0
ENSG00000166391.10	1	1	0	0	0
ENSG00000263993.1	0	0	0	0	0
ENSG00000247867.2	0	0	0	0	1
ENSG00000062282.10	704	551	430	420	390
ENSG00000254826.1	0	1	2	1	0
ENSG00000254814.1	0	0	5	2	1
ENSG00000255507.1	10	3	16	12	10
ENSG00000198382.4	3148	3202	3198	2953	2894
ENSG00000200256.1	0	0	0	0	0
ENSG00000199362.1	0	0	0	1	0
ENSG00000255255.1	0	0	1	2	0
ENSG00000255081.1	1	1	0	0	0
ENSG00000223013.1	0	0	0	0	0
ENSG00000254915.1	3	2	2	0	0
ENSG00000255421.1	9	10	6	9	5
ENSG00000085741.8	175	185	1019	954	1081
ENSG00000254933.1	4	5	30	26	41
ENSG00000255362.1	6	3	11	8	12
ENSG00000137492.3	13026	13652	8633	9130	8431
ENSG00000179240.4	658	791	1272	1573	1437
ENSG00000272301.1	92	140	279	314	327
ENSG00000271757.1	21	32	61	64	54
ENSG00000201756.1	0	0	0	0	0
ENSG00000255135.3	469	434	598	597	587
ENSG00000158636.12	10775	11534	6947	7809	8742
ENSG00000254755.1	0	0	1	0	0
ENSG00000255479.1	0	0	0	0	0
ENSG00000255363.1	0	0	0	0	0
ENSG00000254810.1	0	0	0	1	0
ENSG00000236304.1	0	1	1	1	1
ENSG00000137507.7	17	16	102	92	146
ENSG00000254975.1	0	1	0	2	0
ENSG00000204529.3	6	8	29	38	35
ENSG00000254761.1	15	17	38	54	38
ENSG00000254632.1	112	108	164	197	176
ENSG00000182704.6	28785	27062	16007	17179	16277
ENSG00000255100.1	69	57	85	77	68
ENSG00000261578.1	1756	1932	894	1179	1578
ENSG00000078124.7	6086	6521	5017	5701	5230
ENSG00000212030.1	0	0	0	0	0
ENSG00000254988.1	6	4	5	3	3
ENSG00000198488.6	4	4	3	8	4
ENSG00000149260.10	1708	1573	722	887	904
ENSG00000254550.1	10	5	1	2	6
ENSG00000137474.15	93	72	181	307	317
ENSG00000178795.5	1	1	5	2	8
ENSG00000224829.3	2	2	3	6	7
ENSG00000149269.5	3031	3088	2652	2758	2556
ENSG00000268635.1	5	1	2	2	3
ENSG00000074201.4	4235	4164	4932	5394	4860
ENSG00000238880.1	1	3	0	1	3
ENSG00000178301.3	274	270	309	343	307
ENSG00000271767.1	1	2	4	6	6
ENSG00000048649.9	6292	6832	8895	9895	9187
ENSG00000206816.1	1	1	2	4	3
ENSG00000254985.1	5	9	4	10	4
ENSG00000227376.1	113	91	68	93	80
ENSG00000255409.1	6	13	7	7	7
ENSG00000219529.2	3	0	2	1	0
ENSG00000087884.10	416	420	529	500	475
ENSG00000254459.1	4	5	16	22	19
ENSG00000254691.1	8	15	29	21	13
ENSG00000255449.1	13	15	26	35	32
ENSG00000241782.1	11	8	27	37	22
ENSG00000149262.12	2019	2083	1790	1758	1865
ENSG00000255115.2	0	2	1	1	1
ENSG00000254829.1	0	0	0	0	0
ENSG00000151364.11	6	7	4	1	3
ENSG00000259112.1	0	0	0	0	0
ENSG00000254675.1	0	0	1	1	0
ENSG00000151365.2	49	43	8	6	8
ENSG00000151366.8	2892	2824	3019	3134	3040
ENSG00000159063.8	4074	4228	1999	2017	1972
ENSG00000252494.1	7	1	2	10	11
ENSG00000246174.3	147	163	344	372	363
ENSG00000188997.3	868	798	1134	1285	1147
ENSG00000118369.8	1173	1278	1518	1603	1501
ENSG00000033327.8	1150	1240	2323	2538	2176
ENSG00000254420.1	10	5	3	3	7
ENSG00000254649.1	0	0	1	2	0
ENSG00000251323.2	58	38	21	51	24
ENSG00000137513.5	2898	2883	1455	1496	1317
ENSG00000255084.1	1	0	0	0	1
ENSG00000252033.1	0	0	0	0	0
